student_id,course_level,category,gender,annual_income,marks_10,marks_12,ug_cgpa,field_of_study,disability,university_tier,UG1_CentralSector,UG2_Reliance,UG3_PostMatric_SC_ST,UG4_SwamiDayanand_Female,UG5_TopClass_SC,UG6_MeritMeans_OBC,UG7_AdityaBirla,UG8_Cummins_SC_ST_Engg,UG9_SitaramJindal,UG10_Disability,PG1_AICTE_NSPS,PG2_ReliancePG,PG3_PostMatric_SC_ST_OBC,PG4_NationalFellowship_OBC,PG5_INSPIRE,PG6_ICSSR,PG7_CumminsPG_SC_ST,PG8_TataTrusts
9325,UG,GEN,Female,100000,72.23720138154638,92.88022754452622,,Engineering,No,Tier 3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9326,PG,ST,Male,100000,89.47959882347487,86.48676291861153,9.654042572168933,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9327,PG,GEN,Male,100000,95.47669515068988,55.94890521421488,8.986599882017815,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9328,UG,OBC,Female,214646,79.17800745231214,75.65112083798019,,Arts,No,Tier 1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9329,UG,GEN,Female,100000,69.14375860318921,92.09015231549216,,Medicine,No,Tier 2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9330,PG,GEN,Male,270685,80.59304417354308,59.75601553243959,7.629551723947279,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9331,PG,GEN,Female,100000,86.88055712212358,73.73183148290389,7.953349783159182,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9332,PG,SC,Male,100000,90.92407994059225,84.75738725868572,7.060738629309189,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9333,UG,OBC,Male,128373,79.79253694825954,66.09232415559046,,Sciences,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9334,PG,ST,Male,100000,64.64511544262692,95.60602731854007,7.333804804461887,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9335,UG,OBC,Female,180638,72.23591577228765,93.23128902542805,,Sciences,No,Tier 2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9336,UG,ST,Male,264654,88.59920933492661,82.90629192472235,,Commerce,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9337,PG,OBC,Male,142968,100.0,85.2083090970703,6.6321317142159435,Sciences,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
9338,PG,OBC,Male,100000,84.78053587959202,73.51431254444692,8.47084706796475,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
9339,UG,OBC,Female,110341,98.1287729430029,87.07649597339353,,Medicine,No,Tier 2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9340,UG,OBC,Female,223417,74.43044833030677,72.82736587995153,,Commerce,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9341,PG,SC,Male,205705,78.52361201257209,77.63862501352662,9.103611398723778,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
9342,UG,OBC,Female,100000,61.597155449418466,74.0910935467606,,Medicine,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9343,PG,SC,Male,135007,88.69647435956298,97.22630684379779,6.271411586131064,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9344,PG,SC,Male,251816,76.06375280830441,94.48470416346352,8.916911391127025,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9345,UG,GEN,Male,100000,90.99101013083077,67.9586552891106,,Sciences,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9346,PG,OBC,Male,100000,79.97683898998328,96.05149524535686,5.698616424790236,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9347,PG,GEN,Male,116183,100.0,70.42378464519399,7.108083684367111,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9348,PG,OBC,Female,139119,100.0,100.0,7.8515173694082065,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
9349,PG,OBC,Female,100000,61.966292676475845,98.85140705283986,7.230452446373386,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
9350,PG,ST,Female,100000,90.91210817956969,100.0,8.026699024926927,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9351,UG,GEN,Female,131333,77.56701847798998,83.5153410980649,,Commerce,No,Tier 1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9352,UG,GEN,Female,100000,91.46886555813961,76.63413899304764,,Sciences,No,Tier 2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9353,PG,GEN,Male,100000,71.56253378096072,76.36684067436308,7.271232928068789,Sciences,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9354,UG,GEN,Female,208258,99.41233886443993,84.50218175215261,,Medicine,No,Tier 3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9355,UG,SC,Female,100000,95.30692299097352,67.83178973321895,,Arts,No,Tier 2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9356,PG,SC,Female,123773,70.86247710113025,51.08440276273373,5.996544336402407,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9357,PG,SC,Male,100000,83.18689379132432,75.20402791313728,8.120783384593436,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9358,UG,SC,Male,100000,86.62396059254783,80.49113496411583,,Medicine,No,Tier 2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9359,PG,GEN,Female,100000,92.19318282933519,86.66631843173683,5.4251619277670065,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,PG,GEN,Female,100000,84.88051877595538,84.76669292211142,5.049745069081734,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9361,UG,GEN,Male,100000,92.86372186780072,81.68992822116965,,Medicine,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9362,PG,SC,Female,100000,84.29234005390748,94.0336504275883,8.855233397992233,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9363,UG,SC,Male,160397,91.11772285075367,69.52853381423357,,Arts,No,Tier 3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9364,UG,OBC,Female,100000,71.32134865645763,71.93570594472374,,Sciences,No,Tier 1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9365,UG,GEN,Male,100000,84.74008452781638,100.0,,Arts,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9366,UG,GEN,Male,100000,96.50122630384554,41.794768183959576,,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,UG,ST,Male,100000,99.11087311506998,93.4283818634133,,Medicine,No,Tier 2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9368,PG,GEN,Male,100896,86.7303963494567,86.76091812611301,5.256748720136202,Sciences,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369,PG,SC,Male,100000,84.00864871132353,79.9833974692723,7.852562935840639,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
9370,UG,GEN,Female,100000,98.68034302618237,90.75404798005255,,Engineering,No,Tier 3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9371,PG,GEN,Female,100000,83.99071624262984,88.62191215504541,6.773248162863652,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9372,UG,SC,Male,100000,96.44527155439303,62.48840719660146,,Engineering,No,Tier 2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9373,UG,GEN,Female,139871,83.93356676865129,68.31294677737736,,Arts,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9374,PG,SC,Male,168369,85.39998573252886,74.23181723780674,7.009807139134993,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9375,UG,SC,Male,109912,73.95281626836389,54.544915236906796,,Commerce,No,Tier 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,UG,OBC,Male,100000,72.50717442802997,79.8963115234417,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9377,PG,SC,Male,100000,94.78129457799822,87.6501556872041,5.454521926194383,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9378,UG,OBC,Female,210043,100.0,93.98878733998745,,Arts,No,Tier 2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9379,PG,GEN,Male,166863,86.05712519533395,80.9356363379355,8.99541488746374,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9380,UG,SC,Female,295107,83.33808493238911,71.00515819580774,,Engineering,No,Tier 2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9381,UG,OBC,Female,100000,95.22641577533915,82.6880572008254,,Sciences,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9382,UG,GEN,Female,100000,88.37364999147799,79.05526135593499,,Sciences,No,Tier 2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9383,UG,ST,Female,100000,61.016774143728156,89.42097575681007,,Sciences,No,Tier 1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9384,UG,OBC,Female,100000,94.93672344461962,79.45542379077433,,Commerce,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9385,UG,SC,Female,100000,71.63095736791688,90.67346482761684,,Commerce,No,Tier 2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9386,PG,SC,Male,100000,84.88279666387204,76.86294770204807,7.226385954408579,Sciences,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
9387,PG,OBC,Male,165035,80.58513585184646,95.48271783414148,7.385716701576337,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
9388,UG,OBC,Female,100000,78.59341423862664,82.13053389828653,,Sciences,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9389,UG,OBC,Male,100000,85.46937551254807,72.82535045225747,,Medicine,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9390,UG,OBC,Female,100000,93.93627537495597,76.00237775578296,,Medicine,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9391,PG,SC,Male,100000,85.3132111301107,88.72451322736198,5.260600760199507,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9392,PG,SC,Male,661405,99.09894760053629,64.75130314875956,7.25606525156342,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9393,UG,GEN,Male,100000,100.0,78.44546732024673,,Sciences,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9394,PG,OBC,Female,100000,100.0,92.83047552964595,9.336172919812714,Sciences,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
9395,UG,ST,Male,409971,84.44152587187423,86.20262139546712,,Sciences,No,Tier 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9396,UG,OBC,Male,100000,80.21782131060898,66.19025786773133,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9397,UG,SC,Male,100000,84.66302475795297,83.73488620683534,,Medicine,No,Tier 2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9398,UG,SC,Male,268532,96.25322172445661,63.89594346876871,,Sciences,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9399,UG,GEN,Male,100000,95.65363441838927,82.23850031804254,,Sciences,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9400,UG,GEN,Male,100000,59.0479232162469,96.55817262026036,,Arts,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9401,PG,SC,Male,100000,88.05849273958368,80.88080158968506,6.477718265411663,Commerce,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9402,UG,OBC,Male,100000,61.31987550472977,66.41705842712582,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9403,UG,OBC,Female,210132,84.8093174123267,77.70812695548686,,Arts,No,Tier 1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9404,UG,SC,Female,100000,79.70996319471375,82.3336074472377,,Commerce,No,Tier 1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9405,UG,SC,Male,100000,76.6308017149438,93.10526478901241,,Engineering,No,Tier 2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9406,UG,GEN,Male,100000,93.49255639150309,92.99753976248125,,Arts,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9407,UG,GEN,Male,125877,78.52713906596082,66.9291599477767,,Arts,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9408,UG,GEN,Female,100000,84.90495351821602,76.11094166151068,,Sciences,No,Tier 1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9409,UG,OBC,Male,100000,75.67632147973886,84.72402333039736,,Medicine,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9410,UG,GEN,Male,100000,85.73721890684924,72.7427714876574,,Medicine,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9411,UG,OBC,Male,114700,94.59730412918267,85.9805985764559,,Arts,No,Tier 2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9412,PG,GEN,Male,100000,76.22123312519226,63.82362714310422,8.3294919398163,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9413,PG,OBC,Male,100000,91.39936513832255,83.13685082878668,6.888992689785759,Sciences,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
9414,UG,GEN,Female,134955,85.56486244208894,92.32785153446483,,Arts,No,Tier 3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9415,UG,OBC,Female,100000,85.47319738044006,80.64740506859509,,Arts,No,Tier 1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9416,UG,OBC,Female,216761,81.49592149528027,82.10887718355201,,Arts,No,Tier 3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9417,UG,GEN,Male,100000,92.73407212708614,90.13170243635365,,Sciences,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9418,UG,ST,Female,100000,91.70917809437924,74.67075124968319,,Medicine,No,Tier 1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9419,UG,GEN,Male,100000,83.66565163781057,87.46441679960877,,Arts,No,Tier 1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9420,UG,OBC,Male,100000,87.02678289780889,79.63327276661668,,Commerce,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9421,PG,ST,Female,100000,92.4297616122109,69.10290767773277,7.855738299147044,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
9422,UG,OBC,Female,100000,90.41519216887636,90.82774827281341,,Medicine,No,Tier 3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9423,UG,SC,Male,100000,81.93363325946252,96.81110032379914,,Engineering,No,Tier 2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9424,UG,GEN,Male,100000,96.65707841102446,93.9022633694142,,Engineering,No,Tier 3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9425,PG,OBC,Male,100000,93.64137818645848,90.82706658639282,5.656612818717791,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9426,PG,OBC,Female,100000,100.0,86.1277662959485,9.363798103149653,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
9427,UG,GEN,Male,100000,69.304305789128,84.35536013833578,,Engineering,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9428,PG,OBC,Male,100000,92.01985639316156,78.87416005540565,9.6165370946369,Sciences,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
9429,UG,GEN,Male,100000,96.52089550250096,72.04853669132967,,Sciences,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9430,PG,OBC,Male,142992,95.05167111592857,55.20926371699087,8.04362005044649,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
9431,PG,ST,Male,251738,82.47286943118749,61.191707304070086,6.57453676430793,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9432,UG,GEN,Female,100000,71.36843402184624,80.17493026328958,,Medicine,No,Tier 1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9433,PG,GEN,Male,100000,100.0,64.68328405286334,9.567973309617681,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9434,UG,OBC,Female,100000,80.18255889618409,84.96910987054876,,Medicine,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9435,UG,OBC,Male,124070,82.04555114017933,100.0,,Medicine,No,Tier 3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9436,UG,SC,Female,148260,100.0,41.29632573207395,,Engineering,No,Tier 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9437,PG,OBC,Female,100000,72.26885799774774,68.3300558122116,5.73204425028534,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9438,UG,GEN,Male,124037,93.18887960285208,100.0,,Engineering,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9439,UG,SC,Female,100000,77.46212345028954,90.0106994144425,,Engineering,No,Tier 2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9440,PG,SC,Male,100000,77.24267176646036,78.66001159368041,7.141928576723797,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
9441,UG,OBC,Male,100000,86.6765272872437,73.61732366536334,,Sciences,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9442,UG,OBC,Male,132361,91.76374798928256,87.02977259226576,,Commerce,No,Tier 2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9443,UG,GEN,Male,100000,94.50200705225093,91.75045875202663,,Sciences,No,Tier 3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9444,UG,GEN,Female,100000,95.81473170530265,64.7673504985187,,Commerce,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9445,UG,GEN,Female,100000,77.93412400779174,97.90153630790448,,Arts,No,Tier 2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9446,UG,OBC,Male,100000,73.56473059497893,84.78155117042596,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9447,PG,ST,Female,100000,81.5735610267277,91.25771126890868,7.333412040795424,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
9448,PG,OBC,Female,100000,88.47478658048429,92.28797209458543,7.2339369931740585,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
9449,UG,GEN,Male,100000,82.94361857688958,83.74725053851691,,Arts,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9450,UG,GEN,Male,100791,48.68461186075407,85.34517063287169,,Engineering,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9451,UG,GEN,Male,118846,66.72820175513823,86.21298586053061,,Arts,No,Tier 3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9452,PG,OBC,Female,104747,82.5952689536962,75.71479041469276,7.3521790902619735,Medicine,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
9453,UG,OBC,Male,109187,93.55200852919559,87.78157348610155,,Arts,No,Tier 2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9454,UG,GEN,Male,100000,75.95353292080478,76.88528739075062,,Commerce,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9455,PG,OBC,Female,153085,92.33071144965065,80.00789428066605,7.599545771896022,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
9456,UG,GEN,Female,100000,70.03896337524452,98.76692792417691,,Commerce,Yes,Tier 3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9457,UG,GEN,Male,118538,87.55568521292741,79.56754613497121,,Engineering,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9458,PG,GEN,Female,290792,87.62852042673416,84.96209660256841,7.397232644483828,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9459,PG,GEN,Female,100000,89.6873894834666,77.90270216148073,6.062048251287562,Medicine,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9460,UG,GEN,Male,100000,74.91718524905434,75.61008108399508,,Engineering,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9461,PG,GEN,Female,167553,69.52366942200501,100.0,8.043619439827305,Sciences,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9462,UG,SC,Male,100000,92.26051924716812,62.426981044327455,,Arts,No,Tier 2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9463,PG,SC,Male,100000,69.7384128825179,80.62524465478434,7.248664461109771,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
9464,UG,OBC,Male,100000,77.29090305509403,65.57817579587456,,Engineering,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9465,PG,SC,Male,100000,98.91682625159972,95.05271576599608,9.433865436372736,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9466,PG,GEN,Male,120574,86.6988894821663,79.26104282534355,7.58846803869305,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9467,PG,SC,Male,100000,88.6875399181648,74.37424435448789,10.0,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
9468,PG,GEN,Female,100000,91.24735739236675,57.97986022255583,9.224311983193411,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9469,UG,OBC,Female,100000,90.89119658211338,98.91534630319205,,Commerce,No,Tier 3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9470,UG,OBC,Male,226638,84.78716834863724,64.06633744502632,,Sciences,No,Tier 1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9471,UG,GEN,Male,152092,75.98578289502997,85.84110076587272,,Medicine,No,Tier 3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9472,PG,ST,Female,100000,100.0,91.18134340982704,9.179483853852368,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
9473,PG,GEN,Male,100000,82.07365287304546,100.0,8.254219715124293,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9474,UG,GEN,Male,117052,88.31046510970728,73.38488910349913,,Sciences,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9475,PG,GEN,Male,100000,89.40139165512498,69.73419703278711,9.070605020125912,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9476,PG,GEN,Female,100000,79.67049541762727,74.87269556671019,7.681017807995495,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9477,PG,GEN,Female,100000,80.74311035594832,72.93990715113911,7.408296309374995,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9478,PG,GEN,Female,103074,99.88232717497797,57.39658353759401,7.444556371426122,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
9479,UG,GEN,Male,100000,77.6102249038804,99.62542081957986,,Commerce,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9480,UG,SC,Female,100000,89.12429845627648,74.98339640020319,,Engineering,No,Tier 1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9481,UG,GEN,Male,100000,93.95853901520725,78.08390609387173,,Commerce,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9482,UG,GEN,Male,100000,82.85857411083609,87.5294865708124,,Sciences,No,Tier 3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9483,PG,OBC,Male,101652,84.0611606855892,96.63314981515697,7.524178689388435,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
9484,PG,ST,Female,100000,94.56905147035928,66.07319992920497,8.228891849494298,Commerce,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9485,PG,GEN,Male,100000,83.62650528133032,84.2914296523878,7.484292226790491,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9486,PG,GEN,Male,100000,64.22791730252216,65.41058601655111,7.177957931461847,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9487,UG,ST,Female,100000,100.0,84.00378014656577,,Arts,No,Tier 3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
